vendor_brand,vendor_sku,vendor_cost,vendor_core_cost,Stock,description,map_price
PENTIUS,PAB9402,6.80,0.00,522,AIR FILTER,
PENTIUS,PAB9409,7.71,0.00,144,AIR FILTER,
PENTIUS,PAB9435,5.09,0.00,229,AIR FILTER,
PENTIUS,PAB9441,6.11,0.00,347,AIR FILTER,
PENTIUS,PAB9459,9.76,0.00,169,AIR FILTER,
PENTIUS,PAB9471,6.32,0.00,239,AIR FILTER,
PENTIUS,PAB9481,6.32,0.00,516,AIR FILTER,
PENTIUS,PAB9482,5.57,0.00,999,AIR FILTER,
PENTIUS,PAB9492,7.15,0.00,622,AIR FILTER,
PENTIUS,PAB9493,5.57,0.00,650,AIR FILTER,
PENTIUS,PAB9497,10.18,0.00,224,AIR FILTER,
PENTIUS,PAB9501,5.82,0.00,162,AIR FILTER,
PENTIUS,PAB9502,6.85,0.00,191,AIR FILTER,
PENTIUS,PAB9513,6.90,0.00,65,AIR FILTER,
PENTIUS,PAB9516,50.37,0.00,37,Air Filter,
PENTIUS,PAB9525,5.34,0.00,524,AIR FILTER,
PENTIUS,PAB9555,5.60,0.00,362,AIR FILTER,
PENTIUS,PAB9564,5.73,0.00,468,AIR FILTER,
PENTIUS,PAB9565,6.91,0.00,146,AIR FILTER,
PENTIUS,PAB9588,6.85,0.00,332,AIR FILTER,
PENTIUS,PAB9589,5.92,0.00,143,AIR FILTER,
PENTIUS,PAB9600,5.73,0.00,400,AIR FILTER,
PENTIUS,PAB9600B,9.02,0.00,467,AIR FILTER,
PENTIUS,PAB9603,4.67,0.00,308,AIR FILTER,
PENTIUS,PAB9625,6.70,0.00,96,AIR FILTER,
PENTIUS,PAB9634,12.53,0.00,308,AIR FILTER,
PENTIUS,PAB9636,8.70,0.00,123,Air Filter,
PENTIUS,PAB9646,8.37,0.00,727,Air Filter,
PENTIUS,PAB9662,6.24,0.00,192,Air Filter,
PENTIUS,PAB9663,17.52,0.00,168,AIR FILTER,
PENTIUS,PAB9669,6.16,0.00,288,AIR FILTER,
PENTIUS,PAB9676,84.56,0.00,11,AIR FILTER,
PENTIUS,PAB9680,13.44,0.00,107,Air Filter,
PENTIUS,PAB9681,6.77,0.00,311,AIR FILTER,
PENTIUS,PAB9683,7.18,0.00,499,AIR FILTER,
PENTIUS,PAB9687,7.36,0.00,626,AIR FILTER,
PENTIUS,PAB9689,15.25,0.00,474,AIR FILTER,
PENTIUS,PAB9708,8.43,0.00,480,AIR FILTER,
PENTIUS,PAB9711,12.67,0.00,144,AIR FILTER,
PENTIUS,PAB9762,4.90,0.00,115,AIR FILTER,
PENTIUS,PAB9778,8.78,0.00,412,AIR FILTER,
PENTIUS,PAB9798,6.40,0.00,104,AIR FILTER,
PENTIUS,PAB9800,15.25,0.00,293,AIR FILTER,
PENTIUS,PAB9806,5.18,0.00,999,AIR FILTER,
PENTIUS,PAB9838,5.79,0.00,248,AIR FILTER,
PENTIUS,PAB9856,5.02,0.00,288,AIR FILTER,
PENTIUS,PAB9875,7.36,0.00,334,AIR FILTER,
PENTIUS,PAB9894,9.86,0.00,368,AIR FILTER,
PENTIUS,PAB9895,6.22,0.00,355,AIR FILTER,
PENTIUS,PAB9898,6.19,0.00,999,AIR FILTER,
PENTIUS,PAB9900,50.24,0.00,17,Air Filter,
PENTIUS,PAB9902,5.14,0.00,65,AIR FILTER,
PENTIUS,PAB9912,11.90,0.00,578,AIR FILTER,
PENTIUS,PAB9944,4.16,0.00,275,AIR FILTER,
PENTIUS,PAB9948,4.19,0.00,208,AIR FILTER,
PENTIUS,PAB9953,13.23,0.00,278,AIR FILTER,
PENTIUS,PAB9959,11.36,0.00,554,AIR FILTER,
PENTIUS,PAB9969,7.26,0.00,148,AIR FILTER,
PENTIUS,PAB9993,14.90,0.00,490,AIR FILTER,
PENTIUS,PAB9997,6.70,0.00,606,AIR FILTER,
PENTIUS,PABT005,7.56,0.00,6,AIR FILTER,
PENTIUS,PABT009,12.56,0.00,279,AIR FILTER,
PENTIUS,PABT010,8.87,0.00,3,AIR FILTER,
PENTIUS,PABT013,5.59,0.00,1,AIR FILTER,
PENTIUS,PABT017,8.03,0.00,3,USE PAB10470,
PENTIUS,PABT018,10.21,0.00,6,AIR FILTER,
PENTIUS,PABT021,8.21,0.00,18,USE PAB10169,
PENTIUS,PABT023,8.54,0.00,3,USE PAB10173,
PENTIUS,PABT2036,6.05,0.00,2,USE PAB10677,
PENTIUS,PABT2038,8.06,0.00,12,USE PAB10656,
PENTIUS,PABT2039,8.45,0.00,4,USE PAB10661,
PENTIUS,PABT2040,15.84,0.00,14,AIR FILTER,
PENTIUS,PABT2042,5.54,0.00,8,AIR FILTER,
PENTIUS,PABT2043,9.74,0.00,4,USE PAB10538,
PENTIUS,PABT2044,7.71,0.00,8,USE PAB9054,
PENTIUS,PABT2047,12.56,0.00,6,AIR FILTER,
PENTIUS,PABT2048,15.62,0.00,2,AIR FILTER,
PENTIUS,PABT2050,10.64,0.00,232,Air Filter,
PENTIUS,PABT2051,19.65,0.00,240,Air Filter,
PENTIUS,PABT2052,10.59,0.00,44,Air Filter,
PENTIUS,PABT2053,10.59,0.00,3,USE PAB10802,
PENTIUS,PABT2055,10.77,0.00,6,AIR FILTER,
PENTIUS,PABT2056,11.98,0.00,6,USE PAB10996,
PENTIUS,PABT2058,7.76,0.00,255,Air Filter,
PENTIUS,PABT2059,11.52,0.00,1,USE PAB10839,
PENTIUS,PABT2061,12.48,0.00,30,AIR FILTER,
PENTIUS,PABT2063,10.16,0.00,395,AIR FILTER,
PENTIUS,PABT2066,10.74,0.00,1,USE PAB10889,
PENTIUS,PABT2068,14.96,0.00,3,USE PAB10881,
PENTIUS,PABT2070,7.74,0.00,10,USE PAB11206,
PENTIUS,PABT2072,17.15,0.00,526,AIR FILTER,
PENTIUS,PABT2074,8.80,0.00,13,USE PAB11010,
PENTIUS,PABT2075,10.29,0.00,4,USE PAB10781,
PENTIUS,PABT2077,16.91,0.00,726,AIR FILTER,
PENTIUS,PABT2084,11.50,0.00,337,AIR FILTER,
PENTIUS,PABT2085,14.64,0.00,46,AIR FILTER,
PENTIUS,PABT2088,8.00,0.00,16,AIR FILTER,
PENTIUS,PABT2090,9.46,0.00,2,AIR FILTER,
PENTIUS,PABT2091,11.38,0.00,3,AIR FILTER,
PENTIUS,PABT2092,7.07,0.00,415,AIR FILTER,
PENTIUS,PABT2094,8.00,0.00,285,AIR FILTER,
PENTIUS,PABT2095,9.57,0.00,254,AIR FILTER,
PENTIUS,PABT2096,9.41,0.00,303,AIR FILTER,
PENTIUS,PABT2097,9.41,0.00,252,AIR FILTER,
PENTIUS,PABT2098,13.01,0.00,588,AIR FILTER,
PENTIUS,PABT2100,9.41,0.00,437,AIR FILTER,
PENTIUS,PABT2101,9.41,0.00,374,AIR FILTER,
PENTIUS,PABT2102,11.49,0.00,301,AIR FILTER,
PENTIUS,PABT2103,25.79,0.00,154,AIR FILTER,
PENTIUS,PABT2104,9.94,0.00,294,AIR FILTER,
PENTIUS,PABT2105,10.22,0.00,27,AIR FILTER,
PENTIUS,PABT2106,10.70,0.00,492,AIR FILTER,
PENTIUS,PABT2107,24.08,0.00,251,AIR FILTER,
PENTIUS,PABT2108,11.66,0.00,516,AIR FILTER,
PENTIUS,PABT2109,9.94,0.00,338,AIR FILTER,
PENTIUS,PABT2110,14.14,0.00,26,AIR FILTER,
PENTIUS,PABT2111,10.70,0.00,314,AIR FILTER,
PENTIUS,PABT2112,9.41,0.00,605,AIR FILTER,
PENTIUS,PABT2113,21.68,0.00,306,AIR FILTER,
PENTIUS,PABT2114,11.31,0.00,296,AIR FILTER,
PENTIUS,PABT2115,11.18,0.00,305,AIR FILTER,
PENTIUS,PABT2116,7.82,0.00,222,AIR FILTER,
PENTIUS,PABT2118,6.96,0.00,456,AIR FILTER,
PENTIUS,PABT2119,12.08,0.00,587,AIR FILTER,
PENTIUS,PABT2124,11.18,0.00,502,AIR FILTER,
PENTIUS,PABT2125,11.18,0.00,503,AIR FILTER,
PENTIUS,PABT2126,11.18,0.00,503,AIR FILTER,
PENTIUS,PABT2128,11.18,0.00,294,AIR FILTER,
PENTIUS,PABT2129,7.82,0.00,294,AIR FILTER,
PENTIUS,PABT2130,8.26,0.00,294,AIR FILTER,
PENTIUS,PABT2131,7.82,0.00,594,AIR FILTER,
PENTIUS,PCB10066,3.49,0.00,596,OIL FILTER,
PENTIUS,PCB10075,3.49,0.00,701,OIL FILTER,
PENTIUS,PCB10158,3.49,0.00,914,OIL FILTER,
PENTIUS,PCB10160,4.46,0.00,704,CARTRIDGE FILTER,
PENTIUS,PCB10246,2.90,0.00,270,OIL FILTER,
PENTIUS,PCB10295,3.28,0.00,718,OIL FILTER,
PENTIUS,PCB10323,3.28,0.00,310,OIL FILTER,
PENTIUS,PCB10358,3.28,0.00,999,OIL FILTER,
PENTIUS,PCB10415,3.44,0.00,589,OIL FILTER,
PENTIUS,PCB10515,3.34,0.00,357,OIL FILTER,
PENTIUS,PCB10530,3.49,0.00,282,Oil Filter,
PENTIUS,PCB10632,5.36,0.00,914,OIL FILTER,
PENTIUS,PCB10682,6.32,0.00,327,OIL FILTER,
PENTIUS,PCB10759,6.32,0.00,588,OIL FILTER,
PENTIUS,PCB10855,4.48,0.00,876,Oil Filter,
PENTIUS,PCB10955,3.49,0.00,435,OIL FILTER,
PENTIUS,PCB10992,4.93,0.00,539,OIL FILTER,
PENTIUS,PCB11007,5.36,0.00,561,OIL FILTER,
PENTIUS,PCB11008,5.36,0.00,749,OIL FILTER,
PENTIUS,PCB11018,6.77,0.00,588,OIL FILTER,
PENTIUS,PCB11038,4.83,0.00,999,OIL FILTER,
PENTIUS,PCB11051,4.70,0.00,690,OIL FILTER,
PENTIUS,PCB11242,6.32,0.00,570,OIL FILTER,
PENTIUS,PCB11246,6.77,0.00,503,OIL FILTER,
PENTIUS,PCB11252,4.61,0.00,684,OIL FILTER,
PENTIUS,PCB11665,3.38,0.00,346,OIL FILTER,
PENTIUS,PCB11784,5.57,0.00,30,OIL FILTER,
PENTIUS,PCB11794,5.60,0.00,282,OIL FILTER,
PENTIUS,PCB11955,4.70,0.00,444,OIL FILTER,
PENTIUS,PCB2930,4.88,0.00,744,OIL FILTER,
PENTIUS,PCB2965A,2.69,0.00,250,OIL FILTER,
PENTIUS,PCB3970,2.88,0.00,999,OIL FILTER,
PENTIUS,PCB4536,3.28,0.00,779,OIL FILTER,
PENTIUS,PCB4797,3.12,0.00,344,OIL FILTER,
PENTIUS,PCB5320,3.87,0.00,286,OIL FILTER,
PENTIUS,PCB6351,3.87,0.00,999,OIL FILTER,
PENTIUS,PCB6846,4.34,0.00,47,OIL FILTER,
PENTIUS,PCB6847,4.75,0.00,515,OIL FILTER,
PENTIUS,PCB6848,3.76,0.00,144,OIL FILTER,
PENTIUS,PCB7073,3.87,0.00,103,OIL FILTER,
PENTIUS,PCB7329,4.56,0.00,353,OIL FILTER,
PENTIUS,PCB7338,4.88,0.00,565,OIL FILTER,
PENTIUS,PCB7732,5.07,0.00,310,OIL FILTER,
PENTIUS,PCB8081,4.37,0.00,970,OIL FILTER,
PENTIUS,PCB8087,4.48,0.00,701,OIL FILTER,
PENTIUS,PCB8157,4.59,0.00,450,OIL FILTER,
PENTIUS,PCB8158A,4.72,0.00,504,OIL FILTER,
PENTIUS,PCB8213,4.77,0.00,397,OIL FILTER,
PENTIUS,PCB8278,5.02,0.00,292,OIL FILTER,
PENTIUS,PCB8481,3.76,0.00,999,OIL FILTER,
PENTIUS,PCB8530,3.04,0.00,385,OIL FILTER,
PENTIUS,PCB8712,3.17,0.00,604,OIL FILTER,
PENTIUS,PCB8765,2.96,0.00,981,OIL FILTER,
PENTIUS,PCB8806,3.06,0.00,801,OIL FILTER,
PENTIUS,PCB8871,5.79,0.00,702,OIL FILTER,
PENTIUS,PCB8902,4.26,0.00,699,Oil Filter,
PENTIUS,PCB9018,1.97,0.00,999,OIL FILTER,
PENTIUS,PCB9232,5.07,0.00,414,CARTRIDGE FILTER,
PENTIUS,PCB9301,4.46,0.00,511,OIL FILTER,
PENTIUS,PCB9447,3.04,0.00,569,OIL FILTER,
PENTIUS,PCB9461,4.48,0.00,524,OIL FILTER,
PENTIUS,PCB9498,3.97,0.00,419,OIL FILTER,
PENTIUS,PCB9549,4.72,0.00,999,OIL FILTER,
PENTIUS,PCB962PL,3.68,0.00,282,OIL FILTER,
PENTIUS,PCB9641,3.66,0.00,999,OIL FILTER,
PENTIUS,PCB9690,4.10,0.00,251,CARTRIDGE FILTER,
PENTIUS,PCB9713,3.54,0.00,999,OIL FILTER,
PENTIUS,PCB9911,3.52,0.00,999,OIL FILTER,
PENTIUS,PCB9918,4.78,0.00,260,OIL FILTER,
PENTIUS,PCB9954,3.12,0.00,372,OIL FILTER,
PENTIUS,PCB9972,3.06,0.00,999,OIL FILTERS,
PENTIUS,PCB9994,4.00,0.00,349,OIL FILTER,
PENTIUS,PCB9999,3.47,0.00,392,OIL FILTER,
PENTIUS,PCBT001,3.63,0.00,1,USE PCB9641,
PENTIUS,PCBT007,5.10,0.00,33,USE PCB9972,
PENTIUS,PCBT010,5.11,0.00,22,USE PCB8158A,
PENTIUS,PCBT017,4.45,0.00,5,USE PCB10415,
PENTIUS,PCBT4018,4.61,0.00,8,OIL FILTER,
PENTIUS,PCBT4019,7.39,0.00,10,CARTRIDGE FILTER,
PENTIUS,PCBT4020,4.61,0.00,2,USE PCB10515,
PENTIUS,PCBT4027,5.60,0.00,378,OIL FILTER,
PENTIUS,PCBT4028,5.57,0.00,426,USE PCB11784,
PENTIUS,PCBT4029,5.57,0.00,588,OIL FILTER,
PENTIUS,PCXL10075,5.82,0.00,571,Extended Life Oil Filter,
PENTIUS,PCXL10158,5.82,0.00,598,Extended Life Oil Filter,
PENTIUS,PCXL10246,5.82,0.00,595,Extended Life Oil Filter,
PENTIUS,PCXL10295,5.25,0.00,600,Extended Life Oil Filter,
PENTIUS,PCXL10358,5.25,0.00,898,Extended Life Oil Filter,
PENTIUS,PCXL10955,5.82,0.00,600,Extended Life Oil Filter,
PENTIUS,PCXL11665,5.25,0.00,582,Extended Life Oil Filter,
PENTIUS,PCXL8081,5.82,0.00,999,Extended Life Oil Filter,
PENTIUS,PCXL8712,5.25,0.00,600,Extended Life Oil Filter,
PENTIUS,PCXL8765,5.25,0.00,598,Extended Life Oil Filter,
PENTIUS,PCXL9018,5.25,0.00,855,Extended Life Oil Filter,
PENTIUS,PCXL9549,5.82,0.00,600,Extended Life Oil Filter,
PENTIUS,PCXL9641,5.25,0.00,600,Extended Life Oil Filter,
PENTIUS,PCXL9911,5.82,0.00,596,Extended Life Oil Filter,
PENTIUS,PCXL9972,5.82,0.00,335,Extended Life Oil Filter,
PENTIUS,PCXL9999,5.82,0.00,610,Extended Life Oil Filter,
PENTIUS,PFB10024,1.92,0.00,997,FUEL FILTER,
PENTIUS,PFB10028,2.40,0.00,314,FUEL FILTER,
PENTIUS,PFB10035,2.52,0.00,346,FUEL FILTER,
PENTIUS,PFB10119,1.08,0.00,994,FUEL FILTER,
PENTIUS,PFB10120,0.96,0.00,814,FUEL FILTER,
PENTIUS,PFB10131,1.94,0.00,323,FUEL FILTER,
PENTIUS,PFB10157,1.40,0.00,999,FUEL FILTER,
PENTIUS,PFB10158,1.04,0.00,648,FUEL FILTER,
PENTIUS,PFB13014,1.20,0.00,610,FUEL FILTER,
PENTIUS,PFB20002,1.60,0.00,999,FUEL FILTER,
PENTIUS,PFB20005,1.60,0.00,511,FUEL FILTER,
PENTIUS,PFB20011M,2.44,0.00,740,FUEL FILTER,
PENTIUS,PFB20011P,2.18,0.00,481,FUEL FILTER,
PENTIUS,PFB20030,2.74,0.00,999,FUEL FILTER,
PENTIUS,PFB20036,3.28,0.00,737,FUEL FILTER,
PENTIUS,PFB20118M,2.36,0.00,472,FUEL FILTER,
PENTIUS,PFB20118P,1.52,0.00,302,FUEL FILTER,
PENTIUS,PFB20162,1.88,0.00,524,FUEL FILTER,
PENTIUS,PFB20235,2.88,0.00,999,FUEL FILTER,
PENTIUS,PFB20247,1.88,0.00,999,FUEL FILTER,
PENTIUS,PFB20252,4.24,0.00,844,FUEL FILTER,
PENTIUS,PFB20265,1.72,0.00,561,FUEL FILTER,
PENTIUS,PFB21115,2.00,0.00,802,FUEL FILTER,
PENTIUS,PFB21117,2.02,0.00,334,FUEL FILTER,
PENTIUS,PFB21124,1.92,0.00,230,FUEL FILTER,
PENTIUS,PFB21124M,2.10,0.00,815,FUEL FILTER,
PENTIUS,PFB23160,4.42,0.00,23,FUEL FILTER,
PENTIUS,PFB23162,1.72,0.00,999,FUEL FILTER,
PENTIUS,PFB23170,1.52,0.00,552,FUEL FILTER,
PENTIUS,PFB23171,5.40,0.00,947,FUEL FILTER,
PENTIUS,PFB29157,1.22,0.00,194,FUEL FILTER,
PENTIUS,PFB29158,1.36,0.00,178,FUEL FILTER,
PENTIUS,PFB29160,2.76,0.00,999,FUEL FILTER,
PENTIUS,PFB29163,3.32,0.00,826,FUEL FILTER,
PENTIUS,PFB33141,5.12,0.00,999,FUEL FILTER,
PENTIUS,PFB33142,5.68,0.00,999,FUEL FILTER,
PENTIUS,PFB33144,3.04,0.00,999,FUEL FILTER,
PENTIUS,PFB33173,4.62,0.00,999,FUEL FILTER,
PENTIUS,PFB34713,6.20,0.00,238,FUEL FILTER,
PENTIUS,PFB3500X,7.96,0.00,464,FUEL FILTER,
PENTIUS,PFB3502X,7.72,0.00,807,FUEL FILTER,
PENTIUS,PFB35256,5.66,0.00,634,FUEL FILTER,
PENTIUS,PFB40163,2.02,0.00,181,FUEL FILTER,
PENTIUS,PFB43153,8.16,0.00,257,FUEL FILTER,
PENTIUS,PFB43176,5.32,0.00,23,FUEL FILTER,
PENTIUS,PFB43178,3.80,0.00,999,FUEL FILTER,
PENTIUS,PFB43182,6.80,0.00,547,FUEL FILTER,
PENTIUS,PFB43183,6.80,0.00,493,FUEL FILTER,
PENTIUS,PFB43186,6.20,0.00,351,FUEL FILTER,
PENTIUS,PFB44602,6.80,0.00,189,FUEL FILTER,
PENTIUS,PFB44605,7.00,0.00,299,FUEL FILTER,
PENTIUS,PFB44657,6.80,0.00,96,FUEL FILTER,
PENTIUS,PFB44658,6.80,0.00,308,FUEL FILTER,
PENTIUS,PFB44659,6.80,0.00,944,FUEL FILTER,
PENTIUS,PFB44660,6.80,0.00,345,FUEL FILTER,
PENTIUS,PFB44662,7.00,0.00,652,FUEL FILTER,
PENTIUS,PFB44663,4.96,0.00,730,FUEL FILTER,
PENTIUS,PFB44705,6.20,0.00,999,FUEL FILTER,
PENTIUS,PFB44705H,11.52,0.00,670,FUEL FILTER,
PENTIUS,PFB44709,6.20,0.00,293,FUEL FILTER,
PENTIUS,PFB44710,5.52,0.00,487,FUEL FILTER,
PENTIUS,PFB44768,6.20,0.00,271,FUEL FILTER,
PENTIUS,PFB44776,6.80,0.00,293,FUEL FILTER,
PENTIUS,PFB44779,6.20,0.00,289,FUEL FILTER,
PENTIUS,PFB44782,6.80,0.00,268,FUEL FILTER,
PENTIUS,PFB44783,6.20,0.00,409,FUEL FILTER,
PENTIUS,PFB44788,7.00,0.00,214,FUEL FILTER,
PENTIUS,PFB44789,6.80,0.00,39,FUEL FILTER,
PENTIUS,PFB44804,2.40,0.00,563,FUEL FILTER,
PENTIUS,PFB44818,6.80,0.00,197,FUEL FILTER,
PENTIUS,PFB44824,6.80,0.00,493,FUEL FILTER,
PENTIUS,PFB44825,6.80,0.00,116,FUEL FILTER,
PENTIUS,PFB44829,5.46,0.00,203,FUEL FILTER,
PENTIUS,PFB44830,7.00,0.00,453,FUEL FILTER,
PENTIUS,PFB44861,7.00,0.00,168,FUEL FILTER,
PENTIUS,PFB44870,5.62,0.00,962,FUEL FILTER,
PENTIUS,PFB44876,6.80,0.00,256,FUEL FILTER,
PENTIUS,PFB45057,6.80,0.00,696,FUEL FILTER,
PENTIUS,PFB45067,6.80,0.00,242,FUEL FILTER,
PENTIUS,PFB45068,5.62,0.00,258,FUEL FILTER,
PENTIUS,PFB45069,7.80,0.00,183,FUEL FILTER,
PENTIUS,PFB45071,6.80,0.00,416,FUEL FILTER,
PENTIUS,PFB45074,6.00,0.00,418,FUEL FILTER,
PENTIUS,PFB45075,8.64,0.00,635,FUEL FILTER,
PENTIUS,PFB45115,7.40,0.00,158,FUEL FILTER,
PENTIUS,PFB45134,7.40,0.00,648,FUEL FILTER,
PENTIUS,PFB45158,6.80,0.00,275,FUEL FILTER,
PENTIUS,PFB45191,8.24,0.00,653,FUEL FILTER,
PENTIUS,PFB49172,6.40,0.00,83,FUEL FILTER,
PENTIUS,PFB50126,1.72,0.00,956,FUEL FILTER,
PENTIUS,PFB50279,6.40,0.00,927,FUEL FILTER,
PENTIUS,PFB50281,7.20,0.00,240,FUEL FILTER,
PENTIUS,PFB50282,1.88,0.00,999,FUEL FILTER,
PENTIUS,PFB53157,6.80,0.00,483,FUEL FILTER,
PENTIUS,PFB53159,7.00,0.00,435,FUEL FILTER,
PENTIUS,PFB53163,7.20,0.00,166,FUEL FILTER,
PENTIUS,PFB53164,7.60,0.00,81,FUEL FILTER,
PENTIUS,PFB53168,7.00,0.00,446,FUEL FILTER,
PENTIUS,PFB53190,7.52,0.00,999,FUEL FILTER,
PENTIUS,PFB53191,12.82,0.00,48,FUEL FILTER,
PENTIUS,PFB54469,2.96,0.00,999,FUEL FILTER,
PENTIUS,PFB54488,8.40,0.00,79,FUEL FILTER,
PENTIUS,PFB54493,6.80,0.00,139,FUEL FILTER,
PENTIUS,PFB54495,6.08,0.00,600,FUEL FILTER,
PENTIUS,PFB54497,4.60,0.00,378,FUEL FILTER,
PENTIUS,PFB54498,2.32,0.00,220,FUEL FILTER,
PENTIUS,PFB54509,6.38,0.00,570,FUEL FILTER,
PENTIUS,PFB54604,5.92,0.00,344,FUEL FILTER,
PENTIUS,PFB54611,6.28,0.00,999,FUEL FILTER,
PENTIUS,PFB54617,6.80,0.00,667,FUEL FILTER,
PENTIUS,PFB54618,6.04,0.00,878,FUEL FILTER,
PENTIUS,PFB54627,6.80,0.00,223,FUEL FILTER,
PENTIUS,PFB54637,7.60,0.00,238,FUEL FILTER,
PENTIUS,PFB54638,7.40,0.00,231,FUEL FILTER,
PENTIUS,PFB54639,6.80,0.00,119,FUEL FILTER,
PENTIUS,PFB54664,9.18,0.00,859,FUEL FILTER,
PENTIUS,PFB54665,6.20,0.00,642,FUEL FILTER,
PENTIUS,PFB54666,7.00,0.00,649,FUEL FILTER,
PENTIUS,PFB54667,6.80,0.00,575,FUEL FILTER,
PENTIUS,PFB54668,7.50,0.00,379,FUEL FILTER,
PENTIUS,PFB54672,8.00,0.00,999,FUEL FILTER,
PENTIUS,PFB54675,7.52,0.00,819,FUEL FILTER,
PENTIUS,PFB54686,7.64,0.00,26,FUEL FILTER,
PENTIUS,PFB54688,7.40,0.00,143,FUEL FILTER,
PENTIUS,PFB54689,8.24,0.00,689,FUEL FILTER,
PENTIUS,PFB54692,10.80,0.00,736,FUEL FILTER,
PENTIUS,PFB54708,6.80,0.00,155,FUEL FILTER,
PENTIUS,PFB54714,3.88,0.00,999,FUEL FILTER,
PENTIUS,PFB54718,7.52,0.00,999,FUEL FILTER,
PENTIUS,PFB54719,16.32,0.00,413,FUEL FILTER,
PENTIUS,PFB54723,6.60,0.00,215,FUEL FILTER,
PENTIUS,PFB54785,9.10,0.00,327,FUEL FILTER,
PENTIUS,PFB54790,9.20,0.00,180,FUEL FILTER,
PENTIUS,PFB54794,3.84,0.00,552,FUEL FILTER,
PENTIUS,PFB54803,9.08,0.00,251,FUEL FILTER,
PENTIUS,PFB54821,6.80,0.00,999,FUEL FILTER,
PENTIUS,PFB54828,9.20,0.00,260,FUEL FILTER,
PENTIUS,PFB54833,6.80,0.00,239,FUEL FILTER,
PENTIUS,PFB54834,6.80,0.00,286,FUEL FILTER,
PENTIUS,PFB54846,7.80,0.00,326,FUEL FILTER,
PENTIUS,PFB54847,6.80,0.00,211,FUEL FILTER,
PENTIUS,PFB54871,4.66,0.00,994,FUEL FILTER,
PENTIUS,PFB55055,20.80,0.00,992,FUEL FILTER,
PENTIUS,PFB55066,17.26,0.00,176,FUEL FILTER,
PENTIUS,PFB55073,6.60,0.00,122,FUEL FILTER,
PENTIUS,PFB55085,8.80,0.00,34,FUEL FILTER,
PENTIUS,PFB55113,7.80,0.00,496,FUEL FILTER,
PENTIUS,PFB55114,6.80,0.00,151,FUEL FILTER,
PENTIUS,PFB55135,11.70,0.00,999,FUEL FILTER,
PENTIUS,PFB55215,3.84,0.00,478,FUEL FILTER,
PENTIUS,PFB55275,18.28,0.00,297,FUEL FILTER,
PENTIUS,PFB55286,6.80,0.00,292,FUEL FILTER,
PENTIUS,PFB55287,8.40,0.00,340,FUEL FILTER,
PENTIUS,PFB55302,15.80,0.00,366,FUEL FILTER,
PENTIUS,PFB55354,7.00,0.00,237,FUEL FILTER,
PENTIUS,PFB55355,6.80,0.00,201,FUEL FILTER,
PENTIUS,PFB55356,8.40,0.00,999,FUEL FILTER,
PENTIUS,PFB55357,7.96,0.00,243,FUEL FILTER,
PENTIUS,PFB55360,10.26,0.00,441,FUEL FILTER,
PENTIUS,PFB55365,6.12,0.00,485,FUEL FILTER,
PENTIUS,PFB55411,9.60,0.00,477,FUEL FILTER,
PENTIUS,PFB55412,9.16,0.00,228,FUEL FILTER,
PENTIUS,PFB55417,7.40,0.00,199,FUEL FILTER,
PENTIUS,PFB55523,7.68,0.00,631,FUEL FILTER,
PENTIUS,PFB55529,16.00,0.00,593,FUEL FILTER,
PENTIUS,PFB55577,6.80,0.00,447,FUEL FILTER,
PENTIUS,PFB55590,25.72,0.00,396,FORD Excursion 03-05,
PENTIUS,PFB55612,9.78,0.00,316,FUEL FILTER,
PENTIUS,PFB55759,8.24,0.00,242,FUEL FILTER,
PENTIUS,PFB55892,10.68,0.00,395,FUEL FILTER,
PENTIUS,PFB56097,11.18,0.00,718,FUEL FILTER,
PENTIUS,PFB56117,22.60,0.00,31,FUEL FILTER,
PENTIUS,PFB56305,25.32,0.00,277,FUEL FILTER,
PENTIUS,PFB58062,8.42,0.00,617,FUEL FILTER,
PENTIUS,PFB59030,8.54,0.00,321,FUEL FILTER,
PENTIUS,PFB59161,4.24,0.00,656,FUEL FILTER,
PENTIUS,PFB59201,8.78,0.00,335,FUEL FILTER,
PENTIUS,PFB59292,20.80,0.00,458,FUEL FILTER,
PENTIUS,PFB60146,4.82,0.00,206,FUEL FILTER,
PENTIUS,PFB60222,8.64,0.00,674,FUEL FILTER,
PENTIUS,PFB60273,9.60,0.00,999,FUEL FILTER,
PENTIUS,PFB63169,3.42,0.00,841,FUEL FILTER,
PENTIUS,PFB63177,12.18,0.00,306,FUEL FILTER,
PENTIUS,PFB63180,8.64,0.00,432,FUEL FILTER,
PENTIUS,PFB64492,6.80,0.00,194,FUEL FILTER,
PENTIUS,PFB64621,4.28,0.00,375,FUEL FILTER,
PENTIUS,PFB64641,14.08,0.00,188,FUEL FILTER,
PENTIUS,PFB64685,5.94,0.00,999,FUEL FILTER,
PENTIUS,PFB64687,6.14,0.00,999,FUEL FILTER,
PENTIUS,PFB64702,3.38,0.00,346,FUEL FILTER,
PENTIUS,PFB64706,9.46,0.00,157,FUEL FILTER,
PENTIUS,PFB64707,11.80,0.00,241,FUEL FILTER,
PENTIUS,PFB64711,3.70,0.00,760,FUEL FILTER,
PENTIUS,PFB64728,3.26,0.00,545,FUEL FILTER,
PENTIUS,PFB64795,4.48,0.00,323,FUEL FILTER,
PENTIUS,PFB64816,7.36,0.00,365,FUEL FILTER,
PENTIUS,PFB64817,4.88,0.00,999,FUEL FILTER,
